"Name","type","gene","organ","mouse_index","median_FC","class","target","group"
"NC2","control","NC","09-Tongue","391",0.845744680851064,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","03-Heart","385",0.845967252880534,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","12-Ear lobe","391",0.846210995542348,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","17-Crude tail","385",0.847786537295331,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","15-Epididymis","8",0.848447961046865,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","02-Cerebrum","391",0.849182763744428,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","15-Epididymis","8",0.849268705427294,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","18-Tail epidermis","385",0.849449913144181,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","32-CD4 na<U+00EF>ve","391",0.850393700787402,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","08-Thyroid","385",0.851543361097501,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","04-Eyeball","391",0.85176596503746,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","02-Cerebrum","8",0.852757793764988,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","23-Large intestine(epithelium)","385",0.852783326514404,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","18-Tail epidermis","8",0.852824757106873,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","22-Small intestine(epithelium)","385",0.852924145917777,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","06-Lung","391",0.853913771452491,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","21-Large intestine(crude)","391",0.85632866302541,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","15-Epididymis","8",0.858303982660526,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","01-Cerebellum","385",0.858698940998487,TRUE,"Derl1","Derl1Derl1"
"Derl1","unknown","Derl1","11-mFat","391",0.859532374100719,TRUE,"Derl1","Derl1Derl1"
"NC2","control","NC","07-pFat","391",0.860182370820669,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","01-Cerebellum","391",0.860200668896321,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","02-Cerebrum","8",0.861167002012072,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","01-Cerebellum","385",0.861656294877932,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","20-Small intestine(basal layer)","264",0.862426995457495,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","33-CD8 na<U+00EF>ve","391",0.86549988012467,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","26-LN","385",0.866394818901415,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","08-Thyroid","8",0.867625899280575,TRUE,"Derl1","Derl1Derl1"
"NC8","control","NC","14-Oral mucosa","385",0.868267358857885,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","23-Large intestine(epithelium)","8",0.868431771894094,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","16-Dorsal epidermis","8",0.87070938215103,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","03-Heart","264",0.872168284789644,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","02-Cerebrum","385",0.8732223903177,TRUE,"Derl1","Derl1Derl1"
"NC7","control","NC","11-mFat","385",0.873256519102486,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","25-CD8 central memory","8",0.876490106919012,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","04-Eyeball","385",0.877517868745939,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","27-Spleen","385",0.87946718648473,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","18-Tail epidermis","8",0.879471519381777,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","06-Lung","391",0.879765395894428,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","16-Dorsal epidermis","385",0.879948085658663,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","01-Cerebellum","385",0.880718008106543,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","06-Lung","264",0.88379705400982,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","01-Cerebellum","264",0.883841661258923,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","12-Ear lobe","385",0.885991510006064,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","09-Tongue","391",0.886572273222343,TRUE,"Derl1","Derl1Derl1"
"NC2","control","NC","05-Kidney","391",0.886949924127466,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","26-LN","391",0.88695652173913,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","12-Ear lobe","8",0.888278979657733,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","08-Thyroid","385",0.888358272312427,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","09-Tongue","391",0.888998845456045,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","27-Spleen","391",0.88943146145797,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","25-CD8 central memory","385",0.890237603305785,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","18-Tail epidermis","385",0.891628812459442,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","26-LN","8",0.893228506213543,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","06-Lung","385",0.893586698337292,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","14-Oral mucosa","391",0.894997523526498,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","11-mFat","385",0.895522388059702,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","14-Oral mucosa","8",0.895645351118086,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","14-Oral mucosa","8",0.895878429120466,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","06-Lung","8",0.896162425456366,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","33-CD8 na<U+00EF>ve","8",0.89788597053171,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","11-mFat","8",0.89788597053171,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","13-Dorsal skin dermis","8",0.898794009806953,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","20-Small intestine(basal layer)","385",0.899285250162443,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","02-Cerebrum","391",0.900445765230312,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","05-Kidney","264",0.901084407971864,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","10-Liver","385",0.903041825095057,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","04-Eyeball","8",0.903756165423043,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","27-Spleen","8",0.904641957538683,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","07-pFat","391",0.905125497522541,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","15-Epididymis","264",0.905256327060351,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","03-Heart","391",0.907482598607889,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","32-CD4 na<U+00EF>ve","385",0.908131446390022,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","07-pFat","385",0.9082823790995,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","20-Small intestine(basal layer)","264",0.90851187029531,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","06-Lung","264",0.908990926587847,TRUE,"Derl1","Derl1Derl1"
"NC7","control","NC","18-Tail epidermis","385",0.909642207398423,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","07-pFat","385",0.910216718266254,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","24-CD8 effector/memory","385",0.91110403058786,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","16-Dorsal epidermis","385",0.911346444780635,TRUE,"Derl1","Derl1Derl1"
"NC1","control","NC","26-LN","264",0.911668484187568,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","26-LN","8",0.912151898734177,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","14-Oral mucosa","8",0.912820512820513,TRUE,"Derl1","Derl1Derl1"
"NC6","control","NC","12-Ear lobe","385",0.913723219455704,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","07-pFat","391",0.913943756640142,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","02-Cerebrum","391",0.917725752508361,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","19-Large intestine(basal layer)","391",0.918147684605757,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","24-CD8 effector/memory","385",0.918520942408377,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","06-Lung","385",0.919213154140701,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","13-Dorsal skin dermis","8",0.920360925853276,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","32-CD4 na<U+00EF>ve","391",0.920716112531969,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","02-Cerebrum","391",0.920887400586019,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","19-Large intestine(basal layer)","391",0.923628845919981,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","20-Small intestine(basal layer)","385",0.924145917776491,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","22-Small intestine(epithelium)","8",0.924219910846954,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","10-Liver","391",0.925008719916289,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","04-Eyeball","385",0.926015767131595,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","04-Eyeball","391",0.926577527562749,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","20-Small intestine(basal layer)","391",0.927468581687612,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","15-Epididymis","8",0.927547563200417,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","06-Lung","8",0.928094885100074,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","21-Large intestine(crude)","391",0.928585879020838,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","01-Cerebellum","8",0.929638554216867,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","08-Thyroid","8",0.929943405933802,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","09-Tongue","391",0.930143773860775,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","11-mFat","391",0.930715143200137,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","18-Tail epidermis","264",0.931473620375985,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","25-CD8 central memory","8",0.933316714445968,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","22-Small intestine(epithelium)","385",0.935022742040286,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","02-Cerebrum","385",0.935476133365315,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","18-Tail epidermis","385",0.935672514619883,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","05-Kidney","264",0.936130456939018,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","03-Heart","264",0.936320322521532,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","11-mFat","385",0.936915327416647,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","07-pFat","391",0.937984496124031,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","21-Large intestine(crude)","264",0.938042848870874,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","25-CD8 central memory","391",0.938708603991946,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","02-Cerebrum","391",0.939658179281479,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","03-Heart","264",0.939721956913934,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","18-Tail epidermis","264",0.939793715519309,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","12-Ear lobe","391",0.940468227424749,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","06-Lung","385",0.94162077104642,TRUE,"Derl1","Derl1Derl1"
"NC1","control","NC","19-Large intestine(basal layer)","385",0.941845354126056,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","05-Kidney","385",0.941999177293295,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","12-Ear lobe","391",0.94249649368864,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","05-Kidney","8",0.942920681986657,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","09-Tongue","385",0.946728430804864,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","09-Tongue","8",0.946965903400555,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","15-Epididymis","385",0.947821924365725,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","16-Dorsal epidermis","385",0.947847180109157,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","17-Crude tail","391",0.948613442020299,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","01-Cerebellum","8",0.950716564086437,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","02-Cerebrum","391",0.951676654341451,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","08-Thyroid","391",0.952017448200654,TRUE,"Derl1","Derl1Derl1"
"NC3","control","NC","22-Small intestine(epithelium)","8",0.952070001305995,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","04-Eyeball","385",0.953101361573374,TRUE,"Derl1","Derl1Derl1"
"NC7","control","NC","03-Heart","391",0.954128440366973,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","01-Cerebellum","391",0.954736707892388,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","04-Eyeball","385",0.955414012738854,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","19-Large intestine(basal layer)","385",0.955624850083953,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","30-Treg","8",0.956263899184581,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","32-CD4 na<U+00EF>ve","8",0.957559681697613,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","17-Crude tail","385",0.957764782326186,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","05-Kidney","385",0.958503238186615,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","18-Tail epidermis","264",0.959389213775179,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","18-Tail epidermis","264",0.960098724804607,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","19-Large intestine(basal layer)","8",0.96138482023968,TRUE,"Derl1","Derl1Derl1"
"NC1","control","NC","12-Ear lobe","385",0.961988304093567,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","03-Heart","391",0.962001853568119,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","16-Dorsal epidermis","385",0.962362478286045,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","22-Small intestine(epithelium)","385",0.96426001439194,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","17-Crude tail","385",0.965606748864374,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","01-Cerebellum","385",0.965699208443272,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","17-Crude tail","391",0.966175195143105,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","28-Whole blood","391",0.966864318102546,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","26-LN","264",0.967187900538323,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","06-Lung","391",0.967224080267559,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","09-Tongue","8",0.967388972323536,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","13-Dorsal skin dermis","385",0.969148498560263,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","05-Kidney","264",0.969525811112571,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","17-Crude tail","391",0.971020761245675,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","13-Dorsal skin dermis","385",0.971497877501516,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","23-Large intestine(epithelium)","8",0.971786093731555,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","02-Cerebrum","385",0.972785176606833,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","27-Spleen","391",0.973997028231798,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","26-LN","8",0.974,TRUE,"Derl1","Derl1Derl1"
"Derl1","unknown","Derl1","05-Kidney","385",0.974886535552194,TRUE,"Derl1","Derl1Derl1"
"NC5","control","NC","27-Spleen","8",0.977094972067039,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","24-CD8 effector/memory","391",0.979486337852817,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","23-Large intestine(epithelium)","385",0.981326116373478,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","19-Large intestine(basal layer)","8",0.981412639405205,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","06-Lung","264",0.981462049667716,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","12-Ear lobe","8",0.984304450655773,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","13-Dorsal skin dermis","385",0.984990619136961,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","16-Dorsal epidermis","385",0.985602632661456,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","03-Heart","264",0.986248624862486,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","18-Tail epidermis","264",0.986682107701216,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","26-LN","391",0.987369985141159,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","17-Crude tail","385",0.988070752776635,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","04-Eyeball","385",0.992870544090056,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","04-Eyeball","385",0.993006993006993,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","03-Heart","264",0.993467254613751,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","15-Epididymis","264",0.993630573248408,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","08-Thyroid","385",0.993769470404984,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","15-Epididymis","385",0.994483089469897,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","03-Heart","8",0.99449173760641,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","07-pFat","385",0.995176252319109,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","16-Dorsal epidermis","385",0.99545159194282,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","12-Ear lobe","385",0.996297819827232,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","10-Liver","391",0.996812444217774,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","25-CD8 central memory","385",0.998222538215428,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","03-Heart","264",0.998260365323282,TRUE,"Derl1","Derl1Derl1"
"NC7","control","NC","05-Kidney","385",0.998787143723469,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","18-Tail epidermis","391",1.00035701535166,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","11-mFat","8",1.00038774718883,TRUE,"Derl1","Derl1Derl1"
"NC4","control","NC","07-pFat","8",1.00039231071008,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","23-Large intestine(epithelium)","385",1.00081933633757,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","24-CD8 effector/memory","8",1.00131061598952,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","05-Kidney","264",1.00241080038573,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","05-Kidney","385",1.00382958353279,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","13-Dorsal skin dermis","385",1.00393343419062,TRUE,"Derl1","Derl1Derl1"
"Derl1","unknown","Derl1","24-CD8 effector/memory","385",1.00434048709911,TRUE,"Derl1","Derl1Derl1"
"NC4","control","NC","13-Dorsal skin dermis","385",1.00455744782922,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","01-Cerebellum","264",1.00526567735759,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","24-CD8 effector/memory","8",1.00611730838431,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","03-Heart","385",1.00617030028795,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","14-Oral mucosa","391",1.00869565217391,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","02-Cerebrum","385",1.00975609756098,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","28-Whole blood","391",1.00981767180926,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","19-Large intestine(basal layer)","391",1.01005972964477,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","17-Crude tail","264",1.01046831955923,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","21-Large intestine(crude)","264",1.01110654051831,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","03-Heart","391",1.01240907145914,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","05-Kidney","264",1.01247771836007,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","11-mFat","391",1.0125,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","24-CD8 effector/memory","391",1.01462102485555,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","07-pFat","385",1.01630520816843,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","19-Large intestine(basal layer)","385",1.01697998787144,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","24-CD8 effector/memory","8",1.01731843575419,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","27-Spleen","264",1.01763668430335,TRUE,"Derl1","Derl1NC"
"NC8","control","NC","19-Large intestine(basal layer)","385",1.01817001946788,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","24-CD8 effector/memory","391",1.01869835980875,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","20-Small intestine(basal layer)","8",1.02080237741456,TRUE,"Derl1","Derl1NC"
"NC3","control","NC","15-Epididymis","264",1.02101313320826,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","06-Lung","264",1.02223897474557,TRUE,"Derl1","Derl1NC"
"Derl1","unknown","Derl1","06-Lung","391",1.02235550708833,TRUE,"Derl1","Derl1Derl1"
"NC1","control","NC","21-Large intestine(crude)","264",1.0227420402859,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","03-Heart","385",1.02326697049652,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","07-pFat","385",1.02465981341732,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","20-Small intestine(basal layer)","385",1.02509255450432,TRUE,"Derl1","Derl1NC"
"NC2","control","NC","28-Whole blood","8",1.02533365300088,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","26-LN","391",1.02755493547262,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","04-Eyeball","391",1.02765077291531,TRUE,"Derl1","Derl1NC"
"NC6","control","NC","03-Heart","385",1.02837290098437,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","31-CD4 effector/memory","385",1.02902374670185,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","03-Heart","264",1.0295145631068,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","09-Tongue","391",1.03235530546624,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","20-Small intestine(basal layer)","264",1.03248862897986,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","18-Tail epidermis","391",1.03277591973244,TRUE,"Derl1","Derl1NC"
"NC7","control","NC","01-Cerebellum","391",1.03383327520056,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","05-Kidney","385",1.03606237816764,TRUE,"Derl1","Derl1NC"
"NC1","control","NC","09-Tongue","385",1.03638726445744,TRUE,"Derl1","Derl1NC"
"NC5","control","NC","04-Eyeball","8",1.0366265060241,TRUE,"Derl1","Derl1NC"
"NC4","control","NC","20-Small intestine(basal layer)","385",1.03909810506117,TRUE,"Derl1","Derl1NC"
