Name,type,organ,mouse_index,median_FC
Alkbh3-3,unknown,07-Brain stem,H339,1.042734838
Adat2,unknown,07-Brain stem,H339,0.965029391
Osgep,unknown,07-Brain stem,H339,0.36370894
Pus10,unknown,07-Brain stem,H339,1.265508794
Nsun2,unknown,07-Brain stem,H339,1.112184514
NC2,control,07-Brain stem,H339,1.121645347
Rnmt,unknown,07-Brain stem,H339,1.122766613
Pus7,unknown,07-Brain stem,H339,0.954281909
Mettl3-3,unknown,07-Brain stem,H339,1.284400594
Trmt5,unknown,07-Brain stem,H339,1.013667188
Mettl14,unknown,07-Brain stem,H339,1.360824017
Qtrt1,unknown,07-Brain stem,H339,0.923990696
Trmo,unknown,07-Brain stem,H339,1.104857872
Mrm2,unknown,07-Brain stem,H339,0.877267168
Dimt1,unknown,07-Brain stem,H339,0.912924387
NC3,control,07-Brain stem,H339,0.885979408
Nsun4,unknown,07-Brain stem,H339,0.942881255
Dcps,unknown,07-Brain stem,H339,1.009265185
Ctu1,unknown,07-Brain stem,H339,0.813695372
Trmt10c,unknown,07-Brain stem,H339,0.862690131
Mettl3-2,unknown,07-Brain stem,H339,1.208666156
Adat1,unknown,07-Brain stem,H339,0.790689113
Trp53rka,unknown,07-Brain stem,H339,0.660558773
Thg1l,unknown,07-Brain stem,H339,0.346824926
Cdkal1,unknown,07-Brain stem,H339,0.903785938
NC4,control,07-Brain stem,H339,0.886341929
Trmt10b,unknown,07-Brain stem,H339,1.112032602
Rpusd4,unknown,07-Brain stem,H339,1.120471778
Elp3,unknown,07-Brain stem,H339,0.922039278
Tprkb,unknown,07-Brain stem,H339,0.769774134
Trmt112,unknown,07-Brain stem,H339,0.770970421
Ythdc1-1,unknown,07-Brain stem,H339,0.591553785
Tgs1,unknown,07-Brain stem,H339,0.561497326
Mettl3-1,unknown,07-Brain stem,H339,0.882150203
Alkbh3-2,unknown,07-Brain stem,H339,0.92629849
NC5,control,07-Brain stem,H339,0.979329554
Ythdf1-2,unknown,07-Brain stem,H339,1.081022842
Mettl1,unknown,07-Brain stem,H339,1.057845514
Fto-1,unknown,07-Brain stem,H339,0.491079528
Nfs1,unknown,07-Brain stem,H339,0.484963837
Gon7-1,unknown,07-Brain stem,H339,0.383744819
Cmtr1,unknown,07-Brain stem,H339,0.859597315
Bcdin3d,unknown,07-Brain stem,H339,0.815079834
Txn1,unknown,07-Brain stem,H339,0.962964941
NC6,control,07-Brain stem,H339,0.980739913
Mepce,unknown,07-Brain stem,H339,0.487207757
Mettl2,unknown,07-Brain stem,H339,0.950999608
Iscu,unknown,07-Brain stem,H339,0.482856104
Trmt61b,unknown,07-Brain stem,H339,1.250544662
Alkbh8,unknown,07-Brain stem,H339,1.07700853
Mrm3,unknown,07-Brain stem,H339,1.062278725
Elp1,unknown,07-Brain stem,H339,0.671670449
Bud23,unknown,07-Brain stem,H339,0.554478892
Hsd17b10,unknown,07-Brain stem,H339,0.53749179
NC7,control,07-Brain stem,H339,1.083696865
Adat3,unknown,07-Brain stem,H339,0.712322471
Trdmt1,unknown,07-Brain stem,H339,1.277848101
Gon7-2,unknown,07-Brain stem,H339,1.12188986
Mettl6,unknown,07-Brain stem,H339,0.847095379
Thumpd1,unknown,07-Brain stem,H339,0.856142887
Wdr4,unknown,07-Brain stem,H339,0.560437415
Alkbh5,unknown,07-Brain stem,H339,0.834795293
Trmt61a,unknown,07-Brain stem,H339,0.695109639
Trit1,unknown,07-Brain stem,H339,0.88573235
NC8,control,07-Brain stem,H339,0.965196599
Ythdc1-2,unknown,07-Brain stem,H339,0.620804277
Tfb1m,unknown,07-Brain stem,H339,1.042683789
Trmt6,unknown,07-Brain stem,H339,0.498856301
Trmt10a,unknown,07-Brain stem,H339,0.976017706
Pus3,unknown,07-Brain stem,H339,1.211650949
Urm1,unknown,07-Brain stem,H339,0.95523135
Alkbh3-1,unknown,07-Brain stem,H339,0.778902245
Qtrt2,unknown,07-Brain stem,H339,0.813987875
Mettl16,unknown,07-Brain stem,H339,0.407709272
Snu13,unknown,46-Round spermatid,I53,0.35351593
Polr2a,positive control,46-Round spermatid,I53,0.00451043
Trp53rkb,unknown,46-Round spermatid,I53,0.313328776
Fbl,unknown,46-Round spermatid,I53,0.026626439
Tyw5,unknown,46-Round spermatid,I53,0.339574648
Trmu,unknown,46-Round spermatid,I53,0.006741573
Ftsj1,unknown,46-Round spermatid,I53,0.432117337
Mrm1,unknown,46-Round spermatid,I53,0.303200212
NC1,control,46-Round spermatid,I53,0.742483799
Cmtr2,unknown,46-Round spermatid,I53,0.004811644
Ythdf1-1,unknown,46-Round spermatid,I53,1.203275134
Fto-2,unknown,46-Round spermatid,I53,0.532509666
Lage3,unknown,46-Round spermatid,I53,0.515585127
Alkbh3-3,unknown,46-Round spermatid,I53,0.300697865
Adat2,unknown,46-Round spermatid,I53,0.199783149
Osgep,unknown,46-Round spermatid,I53,0.002275929
Pus10,unknown,46-Round spermatid,I53,0.251765683
Nsun2,unknown,46-Round spermatid,I53,0.027095756
NC2,control,46-Round spermatid,I53,1.099043478
Rnmt,unknown,46-Round spermatid,I53,0.00751017
Pus7,unknown,46-Round spermatid,I53,0.009456942
Mettl3-3,unknown,46-Round spermatid,I53,0.013846154
Trmt5,unknown,46-Round spermatid,I53,0.160583942
Mettl14,unknown,46-Round spermatid,I53,0.011162791
Qtrt1,unknown,46-Round spermatid,I53,0.070936845
Trmo,unknown,46-Round spermatid,I53,0.673155996
Mrm2,unknown,46-Round spermatid,I53,0.014607425
Dimt1,unknown,46-Round spermatid,I53,0.182677165
NC3,control,46-Round spermatid,I53,1.128548291
Nsun4,unknown,46-Round spermatid,I53,0.058173357
Dcps,unknown,46-Round spermatid,I53,0.11790518
Ctu1,unknown,46-Round spermatid,I53,0.005038229
Trmt10c,unknown,46-Round spermatid,I53,0.102095961
Mettl3-2,unknown,46-Round spermatid,I53,0.041202503
Adat1,unknown,46-Round spermatid,I53,0.948372806
Trp53rka,unknown,46-Round spermatid,I53,0.135725429
Thg1l,unknown,46-Round spermatid,I53,0
Cdkal1,unknown,46-Round spermatid,I53,0.297723615
NC4,control,46-Round spermatid,I53,0.935343619
Trmt10b,unknown,46-Round spermatid,I53,0.191107107
Rpusd4,unknown,46-Round spermatid,I53,0.014517506
Elp3,unknown,46-Round spermatid,I53,0.025466893
Tprkb,unknown,46-Round spermatid,I53,0.015083498
Trmt112,unknown,46-Round spermatid,I53,0
Ythdc1-1,unknown,46-Round spermatid,I53,0.00332871
Tgs1,unknown,46-Round spermatid,I53,0.007538478
Mettl3-1,unknown,46-Round spermatid,I53,0.052726453
Alkbh3-2,unknown,46-Round spermatid,I53,0.005248119
NC5,control,46-Round spermatid,I53,1.33564118
Ythdf1-2,unknown,46-Round spermatid,I53,1.774803413
Mettl1,unknown,46-Round spermatid,I53,0.013461538
Fto-1,unknown,46-Round spermatid,I53,0.070773822
Nfs1,unknown,46-Round spermatid,I53,0
Gon7-1,unknown,46-Round spermatid,I53,0.026421944
Cmtr1,unknown,46-Round spermatid,I53,0.007509387
Bcdin3d,unknown,46-Round spermatid,I53,0.597839136
Txn1,unknown,46-Round spermatid,I53,0.007877634
NC6,control,46-Round spermatid,I53,0.923916084
Mepce,unknown,46-Round spermatid,I53,0.149337356
Mettl2,unknown,46-Round spermatid,I53,0.276163887
Iscu,unknown,46-Round spermatid,I53,0
Trmt61b,unknown,46-Round spermatid,I53,0.652173913
Alkbh8,unknown,46-Round spermatid,I53,0.714562034
Mrm3,unknown,46-Round spermatid,I53,0.330575507
Elp1,unknown,46-Round spermatid,I53,0.048057669
Bud23,unknown,46-Round spermatid,I53,0.0027225
Hsd17b10,unknown,46-Round spermatid,I53,0.008833785
NC7,control,46-Round spermatid,I53,1.306741281
Adat3,unknown,46-Round spermatid,I53,0
Trdmt1,unknown,46-Round spermatid,I53,0.549865229
Gon7-2,unknown,46-Round spermatid,I53,0.007620367
Mettl6,unknown,46-Round spermatid,I53,0.078426088
Thumpd1,unknown,46-Round spermatid,I53,0.178868552
Wdr4,unknown,46-Round spermatid,I53,0.007795583
Alkbh5,unknown,46-Round spermatid,I53,0.024063487
Trmt61a,unknown,46-Round spermatid,I53,0
Trit1,unknown,46-Round spermatid,I53,0.007080641
NC8,control,46-Round spermatid,I53,0.965870526
Ythdc1-2,unknown,46-Round spermatid,I53,0.003688903
Tfb1m,unknown,46-Round spermatid,I53,0.021105142
Trmt6,unknown,46-Round spermatid,I53,0
Trmt10a,unknown,46-Round spermatid,I53,0.012988493
Pus3,unknown,46-Round spermatid,I53,0.042913999
Urm1,unknown,46-Round spermatid,I53,0.001242751
Alkbh3-1,unknown,46-Round spermatid,I53,0.180565407
Qtrt2,unknown,46-Round spermatid,I53,0.122975207
Mettl16,unknown,46-Round spermatid,I53,0.005067568
Snu13,unknown,46-Round spermatid,I238,0.220309224
Polr2a,positive control,46-Round spermatid,I238,0.00016781
Trp53rkb,unknown,46-Round spermatid,I238,0.247149259
Fbl,unknown,46-Round spermatid,I238,0.068575553
Tyw5,unknown,46-Round spermatid,I238,0.287053643
Trmu,unknown,46-Round spermatid,I238,0.00231303
Ftsj1,unknown,46-Round spermatid,I238,0.238997567
Mrm1,unknown,46-Round spermatid,I238,0.198623545
NC1,control,46-Round spermatid,I238,0.931711781
Cmtr2,unknown,46-Round spermatid,I238,0.024050233
Ythdf1-1,unknown,46-Round spermatid,I238,0.580751528
Fto-2,unknown,46-Round spermatid,I238,0.278641571
Lage3,unknown,46-Round spermatid,I238,0.510722941
Alkbh3-3,unknown,46-Round spermatid,I238,0.462404794
Adat2,unknown,46-Round spermatid,I238,0.15541346
Osgep,unknown,46-Round spermatid,I238,0
Pus10,unknown,46-Round spermatid,I238,0.383533727
Nsun2,unknown,46-Round spermatid,I238,0.056539766
NC2,control,46-Round spermatid,I238,1.008642319
Rnmt,unknown,46-Round spermatid,I238,0
Pus7,unknown,46-Round spermatid,I238,0.071578795
Mettl3-3,unknown,46-Round spermatid,I238,0.04378608
Trmt5,unknown,46-Round spermatid,I238,0.004306969
Mettl14,unknown,46-Round spermatid,I238,0.01087449
Qtrt1,unknown,46-Round spermatid,I238,0.004400068
Trmo,unknown,46-Round spermatid,I238,0.676244146
Mrm2,unknown,46-Round spermatid,I238,0.121461842
Dimt1,unknown,46-Round spermatid,I238,0
NC3,control,46-Round spermatid,I238,1.036089023
Nsun4,unknown,46-Round spermatid,I238,0
Dcps,unknown,46-Round spermatid,I238,0.124649423
Ctu1,unknown,46-Round spermatid,I238,0.040234023
Trmt10c,unknown,46-Round spermatid,I238,0.026577058
Mettl3-2,unknown,46-Round spermatid,I238,0.093417909
Adat1,unknown,46-Round spermatid,I238,1.598486357
Trp53rka,unknown,46-Round spermatid,I238,0.374321714
Thg1l,unknown,46-Round spermatid,I238,0
Cdkal1,unknown,46-Round spermatid,I238,0.214789063
NC4,control,46-Round spermatid,I238,1.049563893
Trmt10b,unknown,46-Round spermatid,I238,0.198061691
Rpusd4,unknown,46-Round spermatid,I238,0.046367852
Elp3,unknown,46-Round spermatid,I238,0.094809423
Tprkb,unknown,46-Round spermatid,I238,0.003781314
Trmt112,unknown,46-Round spermatid,I238,0
Ythdc1-1,unknown,46-Round spermatid,I238,0
Tgs1,unknown,46-Round spermatid,I238,0.110507825
Mettl3-1,unknown,46-Round spermatid,I238,0.070425777
Alkbh3-2,unknown,46-Round spermatid,I238,0.110289864
NC5,control,46-Round spermatid,I238,1.418074551
Ythdf1-2,unknown,46-Round spermatid,I238,1.105901374
Mettl1,unknown,46-Round spermatid,I238,0.047434239
Fto-1,unknown,46-Round spermatid,I238,0.077334172
Nfs1,unknown,46-Round spermatid,I238,0.004096961
Gon7-1,unknown,46-Round spermatid,I238,0.067512569
Cmtr1,unknown,46-Round spermatid,I238,0
Bcdin3d,unknown,46-Round spermatid,I238,0.415180545
Txn1,unknown,46-Round spermatid,I238,0.001680108
NC6,control,46-Round spermatid,I238,0.90642327
Mepce,unknown,46-Round spermatid,I238,0.1875
Mettl2,unknown,46-Round spermatid,I238,0.504672897
Iscu,unknown,46-Round spermatid,I238,0
Trmt61b,unknown,46-Round spermatid,I238,0.622660769
Alkbh8,unknown,46-Round spermatid,I238,0.479409957
Mrm3,unknown,46-Round spermatid,I238,0.760111278
Elp1,unknown,46-Round spermatid,I238,0.008553507
Bud23,unknown,46-Round spermatid,I238,0
Hsd17b10,unknown,46-Round spermatid,I238,0
NC7,control,46-Round spermatid,I238,1.130870891
Adat3,unknown,46-Round spermatid,I238,0
Trdmt1,unknown,46-Round spermatid,I238,0.488387237
Gon7-2,unknown,46-Round spermatid,I238,0.040744467
Mettl6,unknown,46-Round spermatid,I238,0.148847926
Thumpd1,unknown,46-Round spermatid,I238,0.290123457
Wdr4,unknown,46-Round spermatid,I238,0.012317518
Alkbh5,unknown,46-Round spermatid,I238,0.022468868
Trmt61a,unknown,46-Round spermatid,I238,0.002690238
Trit1,unknown,46-Round spermatid,I238,0.005611738
NC8,control,46-Round spermatid,I238,1.254146243
Ythdc1-2,unknown,46-Round spermatid,I238,0.067031666
Tfb1m,unknown,46-Round spermatid,I238,0.007541373
Trmt6,unknown,46-Round spermatid,I238,0
Trmt10a,unknown,46-Round spermatid,I238,0.13089113
Pus3,unknown,46-Round spermatid,I238,0.049264576
Urm1,unknown,46-Round spermatid,I238,0.001244103
Alkbh3-1,unknown,46-Round spermatid,I238,0.225320001
Qtrt2,unknown,46-Round spermatid,I238,0.211617625
Mettl16,unknown,46-Round spermatid,I238,0.002507163
Snu13,unknown,46-Round spermatid,H339,0.250558274
Polr2a,positive control,46-Round spermatid,H339,0.000125857
Trp53rkb,unknown,46-Round spermatid,H339,0.355992936
Fbl,unknown,46-Round spermatid,H339,0.068485322
Tyw5,unknown,46-Round spermatid,H339,0.332249007
Trmu,unknown,46-Round spermatid,H339,0.007844189
Ftsj1,unknown,46-Round spermatid,H339,0.185772038
Mrm1,unknown,46-Round spermatid,H339,0.360311609
NC1,control,46-Round spermatid,H339,0.79379774
Cmtr2,unknown,46-Round spermatid,H339,0.029855462
Ythdf1-1,unknown,46-Round spermatid,H339,0.3383939
Fto-2,unknown,46-Round spermatid,H339,0.286497545
Lage3,unknown,46-Round spermatid,H339,0.369975765
Alkbh3-3,unknown,46-Round spermatid,H339,0.536692777
Adat2,unknown,46-Round spermatid,H339,0.282648748
Osgep,unknown,46-Round spermatid,H339,0
Pus10,unknown,46-Round spermatid,H339,0.505808029
Nsun2,unknown,46-Round spermatid,H339,0.175650207
NC2,control,46-Round spermatid,H339,1.106854116
Rnmt,unknown,46-Round spermatid,H339,0.001281983
Pus7,unknown,46-Round spermatid,H339,0.037856262
Mettl3-3,unknown,46-Round spermatid,H339,0.046726936
Trmt5,unknown,46-Round spermatid,H339,0.073218481
Mettl14,unknown,46-Round spermatid,H339,0.139329406
Qtrt1,unknown,46-Round spermatid,H339,0.047385344
Trmo,unknown,46-Round spermatid,H339,0.711961267
Mrm2,unknown,46-Round spermatid,H339,0.048011465
Dimt1,unknown,46-Round spermatid,H339,0.002050161
NC3,control,46-Round spermatid,H339,1.106384981
Nsun4,unknown,46-Round spermatid,H339,0.000389282
Dcps,unknown,46-Round spermatid,H339,0.318479277
Ctu1,unknown,46-Round spermatid,H339,0.071557156
Trmt10c,unknown,46-Round spermatid,H339,0.014663205
Mettl3-2,unknown,46-Round spermatid,H339,0.004942747
Adat1,unknown,46-Round spermatid,H339,0.966341366
Trp53rka,unknown,46-Round spermatid,H339,0.389772832
Thg1l,unknown,46-Round spermatid,H339,0
Cdkal1,unknown,46-Round spermatid,H339,0.47665132
NC4,control,46-Round spermatid,H339,1.13512391
Trmt10b,unknown,46-Round spermatid,H339,0.084124563
Rpusd4,unknown,46-Round spermatid,H339,0.048053955
Elp3,unknown,46-Round spermatid,H339,0.139628424
Tprkb,unknown,46-Round spermatid,H339,0.052938396
Trmt112,unknown,46-Round spermatid,H339,0.00122737
Ythdc1-1,unknown,46-Round spermatid,H339,0.058385637
Tgs1,unknown,46-Round spermatid,H339,0.077930374
Mettl3-1,unknown,46-Round spermatid,H339,0.06858458
Alkbh3-2,unknown,46-Round spermatid,H339,0.084452728
NC5,control,46-Round spermatid,H339,0.954143202
Ythdf1-2,unknown,46-Round spermatid,H339,1.395715441
Mettl1,unknown,46-Round spermatid,H339,0.127641225
Fto-1,unknown,46-Round spermatid,H339,0.155207257
Nfs1,unknown,46-Round spermatid,H339,0.001365654
Gon7-1,unknown,46-Round spermatid,H339,0.036936968
Cmtr1,unknown,46-Round spermatid,H339,0
Bcdin3d,unknown,46-Round spermatid,H339,0.495210022
Txn1,unknown,46-Round spermatid,H339,0
NC6,control,46-Round spermatid,H339,0.639767977
Mepce,unknown,46-Round spermatid,H339,0.033316116
Mettl2,unknown,46-Round spermatid,H339,0.339984845
Iscu,unknown,46-Round spermatid,H339,0
Trmt61b,unknown,46-Round spermatid,H339,0.359305886
Alkbh8,unknown,46-Round spermatid,H339,0.332426025
Mrm3,unknown,46-Round spermatid,H339,0.116841429
Elp1,unknown,46-Round spermatid,H339,0.008553507
Bud23,unknown,46-Round spermatid,H339,0
Hsd17b10,unknown,46-Round spermatid,H339,0.000594589
NC7,control,46-Round spermatid,H339,1.232937987
Adat3,unknown,46-Round spermatid,H339,0
Trdmt1,unknown,46-Round spermatid,H339,0.454525722
Gon7-2,unknown,46-Round spermatid,H339,0.097334004
Mettl6,unknown,46-Round spermatid,H339,0.199539171
Thumpd1,unknown,46-Round spermatid,H339,0.545414462
Wdr4,unknown,46-Round spermatid,H339,0.01870438
Alkbh5,unknown,46-Round spermatid,H339,0.011911207
Trmt61a,unknown,46-Round spermatid,H339,0.001152959
Trit1,unknown,46-Round spermatid,H339,0.001402934
NC8,control,46-Round spermatid,H339,0.991472504
Ythdc1-2,unknown,46-Round spermatid,H339,0.007102693
Tfb1m,unknown,46-Round spermatid,H339,0.001675861
Trmt6,unknown,46-Round spermatid,H339,0
Trmt10a,unknown,46-Round spermatid,H339,0.169993826
Pus3,unknown,46-Round spermatid,H339,0.143895091
Urm1,unknown,46-Round spermatid,H339,0.001244103
Alkbh3-1,unknown,46-Round spermatid,H339,0.295476012
Qtrt2,unknown,46-Round spermatid,H339,0.108553133
Mettl16,unknown,46-Round spermatid,H339,0.010028653
Snu13,unknown,45-Meiosis II,I238,0.267746958
Polr2a,positive control,45-Meiosis II,I238,0.000563804
Trp53rkb,unknown,45-Meiosis II,I238,0.206971975
Fbl,unknown,45-Meiosis II,I238,0.068367556
Tyw5,unknown,45-Meiosis II,I238,0.298805907
Trmu,unknown,45-Meiosis II,I238,0.008321629
Ftsj1,unknown,45-Meiosis II,I238,0.381684844
Mrm1,unknown,45-Meiosis II,I238,0.282253372
NC1,control,45-Meiosis II,I238,0.885477531
Cmtr2,unknown,45-Meiosis II,I238,0.066280399
Ythdf1-1,unknown,45-Meiosis II,I238,0.65861592
Fto-2,unknown,45-Meiosis II,I238,0.2602551
Lage3,unknown,45-Meiosis II,I238,0.449577529
Alkbh3-3,unknown,45-Meiosis II,I238,0.382183908
Adat2,unknown,45-Meiosis II,I238,0.188870624
Osgep,unknown,45-Meiosis II,I238,0.008128319
Pus10,unknown,45-Meiosis II,I238,0.380972165
Nsun2,unknown,45-Meiosis II,I238,0.083917924
NC2,control,45-Meiosis II,I238,1.012434783
Rnmt,unknown,45-Meiosis II,I238,0.00500678
Pus7,unknown,45-Meiosis II,I238,0.123799971
Mettl3-3,unknown,45-Meiosis II,I238,0.12989011
Trmt5,unknown,45-Meiosis II,I238,0.012293507
Mettl14,unknown,45-Meiosis II,I238,0.078837209
Qtrt1,unknown,45-Meiosis II,I238,0.017958695
Trmo,unknown,45-Meiosis II,I238,0.621297306
Mrm2,unknown,45-Meiosis II,I238,0.124163116
Dimt1,unknown,45-Meiosis II,I238,0.00511811
NC3,control,45-Meiosis II,I238,1.04338931
Nsun4,unknown,45-Meiosis II,I238,0.010471204
Dcps,unknown,45-Meiosis II,I238,0.108747496
Ctu1,unknown,45-Meiosis II,I238,0.029433862
Trmt10c,unknown,45-Meiosis II,I238,0.04557073
Mettl3-2,unknown,45-Meiosis II,I238,0.121776286
Adat1,unknown,45-Meiosis II,I238,1.458170046
Trp53rka,unknown,45-Meiosis II,I238,0.253042122
Thg1l,unknown,45-Meiosis II,I238,0.007211932
Cdkal1,unknown,45-Meiosis II,I238,0.251368131
NC4,control,45-Meiosis II,I238,1.247545582
Trmt10b,unknown,45-Meiosis II,I238,0.27473634
Rpusd4,unknown,45-Meiosis II,I238,0.036720751
Elp3,unknown,45-Meiosis II,I238,0.33565365
Tprkb,unknown,45-Meiosis II,I238,0.01185132
Trmt112,unknown,45-Meiosis II,I238,0
Ythdc1-1,unknown,45-Meiosis II,I238,0.008599168
Tgs1,unknown,45-Meiosis II,I238,0.086692493
Mettl3-1,unknown,45-Meiosis II,I238,0.06399279
Alkbh3-2,unknown,45-Meiosis II,I238,0.146247595
NC5,control,45-Meiosis II,I238,1.279650813
Ythdf1-2,unknown,45-Meiosis II,I238,1.029948135
Mettl1,unknown,45-Meiosis II,I238,0.084615385
Fto-1,unknown,45-Meiosis II,I238,0.10189725
Nfs1,unknown,45-Meiosis II,I238,0.018415369
Gon7-1,unknown,45-Meiosis II,I238,0.042557483
Cmtr1,unknown,45-Meiosis II,I238,0
Bcdin3d,unknown,45-Meiosis II,I238,0.400819151
Txn1,unknown,45-Meiosis II,I238,0.012998096
NC6,control,45-Meiosis II,I238,1.040559441
Mepce,unknown,45-Meiosis II,I238,0.108608986
Mettl2,unknown,45-Meiosis II,I238,0.52788048
Iscu,unknown,45-Meiosis II,I238,0
Trmt61b,unknown,45-Meiosis II,I238,0.621332191
Alkbh8,unknown,45-Meiosis II,I238,0.828958276
Mrm3,unknown,45-Meiosis II,I238,0.617510683
Elp1,unknown,45-Meiosis II,I238,0.259030837
Bud23,unknown,45-Meiosis II,I238,0
Hsd17b10,unknown,45-Meiosis II,I238,0.006044169
NC7,control,45-Meiosis II,I238,0.881572098
Adat3,unknown,45-Meiosis II,I238,0.009642223
Trdmt1,unknown,45-Meiosis II,I238,0.539573634
Gon7-2,unknown,45-Meiosis II,I238,0.04295116
Mettl6,unknown,45-Meiosis II,I238,0.140681849
Thumpd1,unknown,45-Meiosis II,I238,0.334026622
Wdr4,unknown,45-Meiosis II,I238,0.016024253
Alkbh5,unknown,45-Meiosis II,I238,0.037887192
Trmt61a,unknown,45-Meiosis II,I238,0.01397744
Trit1,unknown,45-Meiosis II,I238,0.004383254
NC8,control,45-Meiosis II,I238,0.943971313
Ythdc1-2,unknown,45-Meiosis II,I238,0.027666769
Tfb1m,unknown,45-Meiosis II,I238,0.007290867
Trmt6,unknown,45-Meiosis II,I238,0
Trmt10a,unknown,45-Meiosis II,I238,0.148342258
Pus3,unknown,45-Meiosis II,I238,0.062986676
Urm1,unknown,45-Meiosis II,I238,0.012427506
Alkbh3-1,unknown,45-Meiosis II,I238,0.14454352
Qtrt2,unknown,45-Meiosis II,I238,0.124958678
Mettl16,unknown,45-Meiosis II,I238,0.001013514
Snu13,unknown,45-Meiosis II,H339,0.243119164
Polr2a,positive control,45-Meiosis II,H339,0.005551299
Trp53rkb,unknown,45-Meiosis II,H339,0.411373889
Fbl,unknown,45-Meiosis II,H339,0.055977035
Tyw5,unknown,45-Meiosis II,H339,0.229280011
Trmu,unknown,45-Meiosis II,H339,0.004634831
Ftsj1,unknown,45-Meiosis II,H339,0.221699887
Mrm1,unknown,45-Meiosis II,H339,0.443903729
NC1,control,45-Meiosis II,H339,0.775204504
Cmtr2,unknown,45-Meiosis II,H339,0.047996151
Ythdf1-1,unknown,45-Meiosis II,H339,0.517291659
Fto-2,unknown,45-Meiosis II,H339,0.311452824
Lage3,unknown,45-Meiosis II,H339,0.296353704
Alkbh3-3,unknown,45-Meiosis II,H339,0.431650246
Adat2,unknown,45-Meiosis II,H339,0.546885384
Osgep,unknown,45-Meiosis II,H339,0.003251328
Pus10,unknown,45-Meiosis II,H339,0.340257582
Nsun2,unknown,45-Meiosis II,H339,0.101017187
NC2,control,45-Meiosis II,H339,0.954
Rnmt,unknown,45-Meiosis II,H339,0.091373735
